city_key,state,latitude,longitude,source
PLAINVIEW,NE,42.34973,-97.79201,geonames
PLAINVIEW,TX,34.18479,-101.70684,geonames
PLANKINTON,SD,43.71555,-98.48509,geonames
PLANO,IL,41.66281,-88.53702,geonames
PLANT CITY,FL,28.01888,-82.11469,geonames
PLAQUEMINE,LA,30.29005,-91.23497,geonames
PLATTE CITY,MO,39.37028,-94.78246,geonames
PLATTEVILLE,WI,42.73416,-90.47846,geonames
PLATTSBURGH,NY,44.69949,-73.45291,geonames
PLEASANT HILL,NC,35.87347,-79.48169,geonames
PLEASANT VIEW,TN,36.39422,-87.03667,geonames
PLEASANTON,KS,38.17781,-94.71135,geonames
PLEASANTON,TX,28.96719,-98.47863,geonames
PLENTYWOOD,MT,48.77475,-104.56246,geonames
PLOVER,WI,44.45636,-89.54401,geonames
PLYMOUTH,IN,41.34366,-86.30973,geonames
PLYMOUTH,MA,41.95844,-70.66726,geonames
PLYMOUTH,NC,35.86683,-76.74856,geonames
PLYMOUTH,UT,41.87548,-112.14412,geonames
PLYMOUTH,WI,43.74861,-87.97704,geonames
POCAHONTAS,AR,36.26146,-90.97123,geonames
POCATELLO,ID,42.87130,-112.44553,geonames
POLK CITY,FL,28.18251,-81.82397,geonames
POLK CITY,IA,41.77138,-93.71300,geonames
POMPANO BEACH,FL,26.23786,-80.12477,geonames
POOLER,GA,32.11548,-81.24706,geonames
POPLAR BLUFF,MO,36.75700,-90.39289,geonames
POPLAR GROVE,IL,42.36835,-88.82205,geonames
POPLARVILLE,MS,30.84019,-89.53423,geonames
PORT ALLEN,LA,30.45214,-91.21011,geonames
PORT BARRE,LA,30.56020,-91.95401,geonames
PORT CLINTON,OH,41.51200,-82.93769,geonames
PORT HURON,MI,42.97086,-82.42491,geonames
PORT WENTWORTH,GA,32.14909,-81.16317,geonames
PORTAGE,IN,41.57587,-87.17615,geonames
PORTAGE,WI,43.53915,-89.46262,geonames
PORTALES,NM,34.18619,-103.33440,geonames
PORTERSVILLE,PA,40.92284,-80.14228,geonames
PORTIA,AR,36.08646,-91.06735,geonames
PORTLAND,ME,43.65737,-70.25890,geonames
PORTLAND,MI,42.86920,-84.90305,geonames
PORTLAND,OR,45.52345,-122.67621,geonames
PORTLAND,TN,36.58171,-86.51638,geonames
PORTSMOUTH,NH,43.07704,-70.75766,geonames
PORTSMOUTH,VA,36.83543,-76.29827,geonames
POSEN,IL,41.63170,-87.68144,geonames
POST,TX,33.19122,-101.37900,geonames
POST FALLS,ID,47.71796,-116.95159,geonames
POSTVILLE,IA,43.08470,-91.56820,geonames
POTEAU,OK,35.05371,-94.62356,geonames
POUND,VA,37.12371,-82.60127,geonames
POWHATAN,VA,37.33987,-79.24780,geonames
POWHATTAN,KS,39.76167,-95.62998,geonames
POYNETTE,WI,43.39026,-89.40290,geonames
PRAIRIE DU CHIEN,WI,43.05165,-91.14124,geonames
PRAIRIE DU SAC,WI,43.28693,-89.72401,geonames
PRAIRIE HILL,TX,31.65517,-96.78888,geonames
PRATT,KS,37.64391,-98.73759,geonames
PRATTVILLE,AL,32.46402,-86.45970,geonames
PREMONT,TX,27.36059,-98.12362,geonames
PRENTICE,WI,45.54607,-90.28654,geonames
PRESCOTT,AR,33.80261,-93.38101,geonames
PRESCOTT,AZ,34.54002,-112.46850,geonames
PRESCOTT,KS,38.70556,-97.42809,geonames
PRINCETON,IL,41.36809,-89.46481,geonames
PRINCETON,ME,45.22341,-67.57222,geonames
PRINCETON,MN,45.56997,-93.58163,geonames
PRINCETON,NC,35.46599,-78.16055,geonames
PROSPERITY,SC,34.20931,-81.53316,geonames
PROSSER,WA,46.20680,-119.76892,geonames
PROVIDENCE FORGE,VA,37.44181,-77.04358,geonames
PRYOR,OK,36.30843,-95.31691,geonames
PUEBLO,CO,38.25445,-104.60914,geonames
PUEBLO OF ACOMA,NM,34.77631,-107.76133,manual
PULASKI,GA,32.39018,-81.95678,geonames
PULASKI,NY,43.56701,-76.12770,geonames
PULASKI,TN,35.19980,-87.03084,geonames
PULASKI,WI,44.67222,-88.24260,geonames
PUNTA GORDA,FL,26.92978,-82.04537,geonames
PURDY,MO,36.81729,-93.92076,geonames
PURVIS,MS,31.14324,-89.40979,geonames
PYOTE,TX,31.53486,-103.12627,geonames
QUAKER CITY,OH,39.97007,-81.29928,geonames
QUANAH,TX,34.29785,-99.74037,geonames
QUARTZSITE,AZ,33.66391,-114.22995,geonames
QUEEN CITY,MO,40.40920,-92.56769,geonames
QUEEN CITY,TX,33.14874,-94.15019,geonames
QUEENSBURY,NY,43.37729,-73.61317,geonames
QUINTON,VA,37.53376,-77.12108,geonames
QULIN,MO,36.59589,-90.24732,geonames
RABUN GAP,GA,34.96049,-83.39318,geonames
RACELAND,LA,29.72743,-90.59898,geonames
RAEFORD,NC,34.98100,-79.22420,geonames
RALEIGH,NC,35.77210,-78.63861,geonames
RAMER,TN,35.06953,-88.62227,geonames
RANDALL,MN,46.09108,-94.50362,geonames
RANDLETT,OK,34.17731,-98.46367,geonames
RANDOLPH,NY,42.16201,-78.97532,geonames
RANGER,TX,32.46985,-98.67895,geonames
RANKIN,TX,31.22265,-101.93791,geonames
RANTOUL,IL,40.30837,-88.15588,geonames
RAPHINE,VA,37.93735,-79.23281,geonames
RAPID CITY,SD,44.08054,-103.23101,geonames
RAPID RIVER,MI,45.92691,-86.96708,geonames
RATON,NM,36.90336,-104.43915,geonames
RAVENEL,SC,32.76323,-80.25010,geonames
RAVENNA,OH,41.15756,-81.24205,geonames
RAWLINS,WY,41.79107,-107.23866,geonames
RAYMOND,NH,43.03620,-71.18340,geonames
RAYNE,LA,30.23493,-92.26846,geonames
RAYVILLE,LA,32.47736,-91.75485,geonames
RED BANKS,MS,34.82815,-89.56453,geonames
RED CREEK,NY,43.24729,-76.72356,geonames
RED OAK,IA,41.00972,-95.22555,geonames
RED OAK,TX,32.51764,-96.80444,geonames
RED ROCK,OK,36.45921,-97.17893,geonames
RED WING,MN,44.56247,-92.53380,geonames
REDDICK,FL,29.36664,-82.19732,geonames
REDFORD,MI,42.38337,-83.29660,geonames
REDGRANITE,WI,44.04192,-89.09845,geonames
REDWOOD FALLS,MN,44.53940,-95.11694,geonames
REED CITY,MI,43.87502,-85.51005,geonames
REEDSBURG,WI,43.53248,-90.00263,geonames
REEDSVILLE,PA,40.66396,-77.59583,geonames
REFUGIO,TX,28.30528,-97.27527,geonames
REGISTER,GA,32.36712,-81.88400,geonames
REIDSVILLE,NC,36.35486,-79.66447,geonames
REMINGTON,IN,40.76087,-87.15085,geonames
RENO,NV,39.52963,-119.81380,geonames
RENSSELAER,IN,40.93670,-87.15086,geonames
REPUBLIC,MO,37.12005,-93.48019,geonames
RESACA,GA,34.58036,-84.94328,geonames
RESERVE,LA,30.05381,-90.55175,geonames
RHINELANDER,WI,45.63662,-89.41208,geonames
RHOME,TX,33.05346,-97.47197,geonames
RICE,TX,32.24376,-96.49860,geonames
RICE LAKE,WI,45.50607,-91.73823,geonames
RICH HILL,MO,38.09642,-94.36106,geonames
RICH SQUARE,NC,36.27404,-77.28441,geonames
RICHARDTON,ND,46.88390,-102.31573,geonames
RICHBURG,SC,34.71597,-81.01953,geonames
RICHFIELD,OH,41.23978,-81.63818,geonames
RICHFIELD,UT,38.77247,-112.08409,geonames
RICHFIELD,WI,43.25612,-88.19398,geonames
RICHLAND,GA,32.08793,-84.66742,geonames
RICHLAND,MO,37.85698,-92.40434,geonames
RICHLAND,MS,32.23904,-90.15842,geonames
RICHLAND CENTER,WI,43.33471,-90.38679,geonames
RICHLANDS,NC,34.89933,-77.54663,geonames
RICHMOND,IN,39.82894,-84.89024,geonames
RICHMOND,KY,37.74786,-84.29465,geonames
RICHMOND,ME,44.08730,-69.79893,geonames
RICHMOND,VA,37.55376,-77.46026,geonames
RICHMOND HILL,GA,31.93827,-81.30344,geonames
RICHWOOD,NJ,39.72261,-75.16546,geonames
RICHWOOD,WV,38.22484,-80.53314,geonames
RIDGEDALE,MO,36.50395,-93.22379,geonames
RIDGEFIELD,NJ,40.83427,-74.00875,geonames
RIDGEWAY,VA,36.98931,-79.48253,geonames
RIEGELWOOD,NC,34.33989,-78.22528,geonames
RIFLE,CO,39.53470,-107.78312,geonames
RINCON,GA,32.29603,-81.23539,geonames
RINGGOLD,GA,34.91591,-85.10912,geonames
RINGOES,NJ,40.42899,-74.86767,geonames
RIO GRANDE CITY,TX,26.37979,-98.82030,geonames
RIO RICO,AZ,31.47148,-110.97648,geonames
RIPLEY,NY,42.26700,-79.71060,geonames
RIPLEY,TN,35.74536,-89.52980,geonames
RIPLEY,WV,38.81870,-81.71069,geonames
RIPON,WI,43.84220,-88.83594,geonames
RISING FAWN,GA,34.76008,-85.53108,geonames
RITTMAN,OH,40.97811,-81.78208,geonames
RITZVILLE,WA,47.12755,-118.37999,geonames
RIVER FALLS,WI,44.86136,-92.62381,geonames
RIVERDALE,IL,41.63337,-87.63310,geonames
RIVERSIDE,IA,41.47974,-91.58128,geonames
RIVERTON,IL,39.84422,-89.53954,geonames
RIVERTON,NJ,40.01150,-75.01489,geonames
RIVERTON,UT,40.52189,-111.93910,geonames
RIVERTON,WY,43.02496,-108.38010,geonames
RIVERVIEW,MI,42.17421,-83.17937,geonames
RIVIERA,TX,27.29865,-97.81500,geonames
ROANOKE,LA,30.23687,-92.74709,geonames
ROANOKE,TX,33.00401,-97.22585,geonames
ROANOKE,VA,37.27097,-79.94143,geonames
ROANS PRAIRIE,TX,30.58437,-95.94384,geonames
ROBERT LEE,TX,31.89237,-100.48482,geonames
ROBERTS,WI,44.98386,-92.55603,geonames
ROBERTSDALE,AL,30.55380,-87.71193,geonames
ROBSTOWN,TX,27.79030,-97.66888,geonames
ROCA,NE,40.65750,-96.65807,geonames
ROCHELLE,IL,41.92392,-89.06871,geonames
ROCHESTER,IN,41.06476,-86.21583,geonames
ROCHESTER,MN,44.02163,-92.46990,geonames
ROCHESTER,NY,43.15478,-77.61556,geonames
ROCK HILL,SC,34.92487,-81.02508,geonames
ROCK ISLAND,WA,47.37707,-120.14395,geonames
ROCK PORT,MO,40.41111,-95.51693,geonames
ROCK RAPIDS,IA,43.42719,-96.17586,geonames
ROCK SPRINGS,WY,41.58746,-109.20290,geonames
ROCKBRIDGE,OH,39.57979,-82.52210,geonames
ROCKFORD,IL,42.27113,-89.09400,geonames
ROCKFORD,MI,43.12003,-85.56003,geonames
ROCKMART,GA,34.00260,-85.04161,geonames
ROCKPORT,IN,37.88311,-87.04944,geonames
ROCKPORT,TX,28.02077,-97.05601,geonames
ROCKVILLE,MD,39.08400,-77.15276,geonames
ROCKVILLE,VA,37.72598,-77.67832,geonames
ROCKWALL,TX,32.93123,-96.45971,geonames
ROCKWELL CITY,IA,42.39526,-94.63387,geonames
ROCKY MOUNT,NC,35.93821,-77.79053,geonames
ROCKY MOUNT,VA,36.99764,-79.89198,geonames
ROCKY POINT,NC,34.43517,-77.88776,geonames
ROEBLING,NJ,40.11594,-74.78627,geonames
ROEBUCK,SC,34.87957,-81.96621,geonames
ROGERS,AR,36.33202,-94.11854,geonames
ROGERS,MN,45.18885,-93.55301,geonames
ROGERSVILLE,MO,37.11700,-93.05573,geonames
ROLAND,OK,35.42120,-94.51466,geonames
ROLLA,MO,37.95143,-91.77127,geonames
ROLLING PRAIRIE,IN,41.67088,-86.61585,geonames
ROME,GA,34.25704,-85.16467,geonames
ROME,NY,43.21285,-75.45573,geonames
ROMEOVILLE,IL,41.64753,-88.08951,geonames
ROMULUS,MI,42.22226,-83.39660,geonames
RONKS,PA,40.02621,-76.16857,geonames
ROOSEVELT,UT,40.29940,-109.98876,geonames
ROPESVILLE,TX,33.41342,-102.15434,geonames
ROSCOE,IL,42.41335,-89.00927,geonames
ROSCOE,TX,32.44595,-100.53872,geonames
ROSEAU,MN,48.84609,-95.76277,geonames
ROSEDALE,VA,36.95928,-81.93124,geonames
ROSENHAYN,NJ,39.47817,-75.13129,geonames
ROSEVILLE,MI,42.49726,-82.93714,geonames
ROSSFORD,OH,41.60977,-83.56438,geonames
ROSWELL,NM,33.39437,-104.52491,geonames
ROTHSAY,MN,46.47496,-96.28062,geonames
ROUND LAKE,IL,42.35336,-88.09341,geonames
ROUND MOUNTAIN,TX,30.43158,-98.34474,geonames
ROUND O,SC,32.93712,-80.54094,geonames
ROYSE CITY,TX,32.97512,-96.33248,geonames
RUCKERSVILLE,VA,38.23319,-78.36917,geonames
RUGBY,ND,48.36889,-99.99625,geonames
RURAL HALL,NC,36.24042,-80.29338,geonames
RURAL RETREAT,VA,36.89373,-81.27593,geonames
RUSH CITY,MN,45.68551,-92.96549,geonames
RUSHFORD,MN,43.80830,-91.75293,geonames
RUSSELL,KS,38.89527,-98.86103,geonames
RUSSELL SPRINGS,KY,37.05618,-85.08857,geonames
RUSSELLVILLE,AR,35.27842,-93.13379,geonames
RUSSELLVILLE,KY,36.84532,-86.88722,geonames
RUSTBURG,VA,37.27681,-79.10085,geonames
RUSTON,LA,32.52321,-92.63793,geonames
RUTHER GLEN,VA,37.92875,-77.45582,geonames
RUTLAND,VT,43.61062,-72.97261,geonames
SABETHA,KS,39.90222,-95.80082,geonames
SADIEVILLE,KY,38.38924,-84.53744,geonames
SAFFORD,AZ,32.83395,-109.70758,geonames
SAGINAW,MI,43.41947,-83.95081,geonames
SALADO,TX,30.94713,-97.53862,geonames
SALAMANCA,NY,42.15784,-78.71503,geonames
SALEM,IL,38.62699,-88.94562,geonames
SALEM,MO,37.64560,-91.53598,geonames
SALEM,OR,44.94290,-123.03510,geonames
SALEM,VA,37.29347,-80.05476,geonames
SALINA,KS,38.84028,-97.61142,geonames
SALINA,UT,38.95774,-111.85993,geonames
SALISBURY,MA,42.85842,-70.93005,geonames
SALISBURY,MD,38.36067,-75.59937,geonames
SALISBURY,NC,35.67097,-80.47423,geonames
SALOME,AZ,33.78114,-113.61465,geonames
SALT LAKE CITY,UT,40.76078,-111.89105,geonames
SALTILLO,MS,34.37649,-88.68172,geonames
SALUDA,NC,35.23623,-82.34928,geonames
SAMSON,AL,31.11295,-86.04605,geonames
SAN ANGELO,TX,31.46377,-100.43704,geonames
SAN ANTONIO,FL,28.33611,-82.27453,geonames
SAN ANTONIO,TX,29.42412,-98.49363,geonames
SAN AUGUSTINE,TX,31.52990,-94.10603,geonames
SAN JON,NM,35.10756,-103.32856,geonames
SAN MARCOS,TX,29.88327,-97.94139,geonames
SAN SIMON,AZ,32.26786,-109.22756,geonames
SANBORN,NY,43.13672,-78.88476,geonames
SANDERSVILLE,MS,31.78670,-89.03453,geonames
SANDSTON,VA,37.52348,-77.31581,geonames
SANDUSKY,OH,41.44894,-82.70796,geonames
SANFORD,NC,35.47988,-79.18030,geonames
SANGER,TX,33.36317,-97.17390,geonames
SANGERFIELD,NY,42.91396,-75.37906,geonames
SANTA ANNA,TX,31.74209,-99.32173,geonames
SANTA ROSA,NM,34.93867,-104.68249,geonames
SANTA TERESA,NM,31.85594,-106.63916,geonames
SANTAQUIN,UT,39.97551,-111.78521,geonames
SANTO,TX,32.60319,-98.21532,geonames
SAPULPA,OK,35.99870,-96.11417,geonames
SARALAND,AL,30.82074,-88.07056,geonames
SARCOXIE,MO,37.06923,-94.11660,geonames
SARDINIA,OH,39.00784,-83.80854,geonames
SATSUMA,AL,30.85324,-88.05611,geonames
SAUK CENTRE,MN,45.73747,-94.95252,geonames
SAUK RAPIDS,MN,45.59191,-94.16610,geonames
SAUKVILLE,WI,43.38167,-87.94065,geonames
SAULT SAINTE MARIE,MI,46.49530,-84.34532,geonames
SAVAGE,MN,44.77913,-93.33634,geonames
SAVANNAH,GA,32.08354,-81.09983,geonames
SAVANNAH,MO,39.94166,-94.83025,geonames
SAWYER,MI,41.88532,-86.58947,geonames
SAYRE,OK,35.29116,-99.64010,geonames
SAYRE,PA,41.97896,-76.51550,geonames
SCARBOROUGH,ME,43.57814,-70.32172,geonames
SCHENECTADY,NY,42.81424,-73.93957,geonames
SCHERTZ,TX,29.55217,-98.26973,geonames
SCHILLER PARK,IL,41.95586,-87.87090,geonames
SCHOFIELD,WI,44.90969,-89.60457,geonames
SCHRIEVER,LA,29.74215,-90.81037,geonames
SCHUYLER,NE,41.44723,-97.05948,geonames
SCIPIO,UT,39.24496,-112.10410,geonames
SCOOBA,MS,32.82819,-88.47643,geonames
SCOTT CITY,KS,38.48252,-100.90709,geonames
SCOTT CITY,MO,37.21672,-89.52453,geonames
SCOTTSBLUFF,NE,41.86663,-103.66717,geonames
SCOTTSBORO,AL,34.67231,-86.03415,geonames
SCOTTSVILLE,KY,36.75338,-86.19054,geonames
SCOTTVILLE,MI,43.95473,-86.28008,geonames
SEABOARD,NC,36.49015,-77.44136,geonames
SEAFORD,DE,38.64123,-75.61104,geonames
SEAGOVILLE,TX,32.63958,-96.53832,geonames
SEARCHLIGHT,NV,35.46527,-114.91970,geonames
SEARCY,AR,35.25064,-91.73625,geonames
SEATTLE,WA,47.60621,-122.33207,geonames
SEBRING,FL,27.49559,-81.44091,geonames
SECAUCUS,NJ,40.78955,-74.05653,geonames
SEDALIA,MO,38.70446,-93.22826,geonames
SEEKONK,MA,41.80843,-71.33700,geonames
SEFFNER,FL,27.98363,-82.27565,geonames
SEGUIN,TX,29.56884,-97.96473,geonames
SEIBERT,CO,39.29916,-102.86910,geonames
SEILING,OK,36.14810,-98.92426,geonames
SELBY,SD,45.50638,-100.03207,geonames
SELMA,AL,32.40736,-87.02110,geonames
SELMA,NC,35.53655,-78.28444,geonames
SELMER,TN,35.17008,-88.59227,geonames
SEMINOLE,OK,35.22452,-96.67057,geonames
SEMINOLE,TX,32.71899,-102.64491,geonames
SENATOBIA,MS,34.61760,-89.96870,geonames
SENECA,KS,39.83416,-96.06417,geonames
SENECA FALLS,NY,42.91062,-76.79662,geonames
SEVERY,KS,37.62225,-96.22805,geonames
SEVILLE,OH,41.01006,-81.86236,geonames
SEWARD,NE,40.90695,-97.09892,geonames
SEYMOUR,IN,38.95922,-85.89025,geonames
SEYMOUR,MO,37.14644,-92.76878,geonames
SEYMOUR,TX,33.59426,-99.26035,geonames
SEYMOUR,WI,44.51499,-88.33038,geonames
SHAKOPEE,MN,44.79802,-93.52690,geonames
SHAMROCK,TX,35.21422,-100.24901,geonames
SHANNON,IL,42.15475,-89.73984,geonames
SHANNON,MS,34.11622,-88.71172,geonames
SHARON HILL,PA,39.90650,-75.27157,geonames
SHATTUCK,OK,36.27614,-99.88276,geonames
SHAWNEE,OK,35.32729,-96.92530,geonames
SHEBOYGAN,WI,43.75083,-87.71453,geonames
SHEBOYGAN FALLS,WI,43.73197,-87.82213,geonames
SHEFFIELD,IA,42.89330,-93.21520,geonames
SHELBINA,MO,39.69393,-92.04295,geonames
SHELBY,IA,41.51610,-95.45028,geonames
SHELBY,MS,33.95094,-90.76788,geonames
SHELBY,MT,48.50526,-111.85697,geonames
SHELBY,NC,35.29235,-81.53565,geonames
SHELBY,NE,41.19224,-97.42532,geonames
SHELBY,OH,40.88145,-82.66184,geonames
SHELBYVILLE,IN,39.52144,-85.77692,geonames
SHELDON,IA,43.18109,-95.85613,geonames
SHEPHERDSVILLE,KY,37.98840,-85.71579,geonames
SHERBURN,MN,43.65218,-94.72692,geonames
SHERIDAN,AR,34.30704,-92.40127,geonames
SHERIDAN,WY,44.79719,-106.95618,geonames
SHERMAN,ME,45.87116,-68.41781,geonames
SHERMAN,MS,34.35927,-88.84117,geonames
SHIPPENSBURG,PA,40.05065,-77.52026,geonames
SHIPPENVILLE,PA,41.25034,-79.45949,geonames
SHOEMAKERSVILLE,PA,40.50093,-75.96993,geonames
SHORTER,AL,32.39486,-85.91690,geonames
SHOW LOW,AZ,34.25421,-110.02983,geonames
SHREVEPORT,LA,32.52515,-93.75018,geonames
SHREWSBURY,MA,42.29593,-71.71285,geonames
SHULLSBURG,WI,42.57334,-90.23096,geonames
SIBLEY,IA,43.39914,-95.75196,geonames
SIDNEY,MT,47.71668,-104.15633,geonames
SIDNEY,NE,41.14276,-102.97798,geonames
SIDNEY,OH,40.28422,-84.15550,geonames
SIERRA BLANCA,TX,31.17457,-105.35718,geonames
SIERRA VISTA,AZ,31.55454,-110.30369,geonames
SIGOURNEY,IA,41.33334,-92.20463,geonames
SIKESTON,MO,36.87672,-89.58786,geonames
SILER CITY,NC,35.72347,-79.46224,geonames
SILT,CO,39.54859,-107.65617,geonames
SILVERTON,TX,34.47423,-101.30461,geonames
SIMPSONVILLE,KY,38.22257,-85.35523,geonames
SIMPSONVILLE,SC,34.73706,-82.25428,geonames
SINCLAIR,WY,41.77496,-107.11310,geonames
SINTON,TX,28.03668,-97.50916,geonames
SIOUX CENTER,IA,43.07971,-96.17558,geonames
SIOUX CITY,IA,42.49999,-96.40031,geonames
SIOUX FALLS,SD,43.54369,-96.72796,geonames
SKIPPERS,VA,36.61182,-77.54665,geonames
SKOWHEGAN,ME,44.76506,-69.71922,geonames
SLATER,MO,39.21808,-93.06909,geonames
SLATON,TX,33.43731,-101.64349,geonames
SLAYTON,MN,43.98774,-95.75585,geonames
SLEEPY EYE,MN,44.29718,-94.72415,geonames
SLIDELL,LA,30.27519,-89.78117,geonames
SLIPPERY ROCK,PA,41.06395,-80.05645,geonames
SLOAN,IA,42.23277,-96.22808,geonames
SMITH CENTER,KS,39.77918,-98.78507,geonames
SMITHS CREEK,MI,42.91392,-82.60381,geonames
SMITHS GROVE,KY,37.05255,-86.20776,geonames
SMITHS STATION,AL,32.54014,-85.09855,geonames
SMITHTON,PA,40.15396,-79.74115,geonames
SMYER,TX,33.58426,-102.16323,geonames
SMYRNA,TN,35.98284,-86.51860,geonames
SNOW SHOE,PA,41.03089,-77.94945,geonames
SNOWVILLE,UT,41.96548,-112.70970,geonames
SNYDER,TX,32.71789,-100.91762,geonames
SOCIETY HILL,SC,34.51266,-79.85090,geonames
SOMERSET,KY,37.09202,-84.60411,geonames
SOMERSET,PA,40.00841,-79.07808,geonames
SOMERSET,WI,45.12441,-92.67354,geonames
SONORA,KY,37.52423,-85.89302,geonames
SONORA,TX,30.56685,-100.64343,geonames
SOPERTON,GA,32.37712,-82.59236,geonames
SORRENTO,LA,30.18436,-90.85926,geonames
SOUR LAKE,TX,30.14021,-94.41102,geonames
SOUTH AMBOY,NJ,40.47788,-74.29070,geonames
SOUTH BAY,FL,26.66396,-80.71617,geonames
SOUTH BELOIT,IL,42.49307,-89.03678,geonames
SOUTH BEND,IN,41.68338,-86.25001,geonames
SOUTH BOSTON,VA,36.69875,-78.90140,geonames
SOUTH COFFEYVILLE,OK,36.99452,-95.62026,geonames
SOUTH ELGIN,IL,41.99419,-88.29230,geonames
SOUTH HAVEN,KS,37.05197,-97.40532,geonames
SOUTH HILL,VA,36.72653,-78.12889,geonames
SOUTH HOLLAND,IL,41.60087,-87.60699,geonames
SOUTH HUTCHINSON,KS,38.02807,-97.94033,geonames
SOUTH PEKIN,IL,40.49448,-89.65177,geonames
SOUTH PLAINFIELD,NJ,40.57927,-74.41154,geonames
SOUTH SAINT PAUL,MN,44.89274,-93.03494,geonames
SOUTH SIOUX CITY,NE,42.47388,-96.41364,geonames
SOUTH VIENNA,OH,39.92700,-83.61242,geonames
SOUTH WINDSOR,CT,41.82371,-72.62120,geonames
SPARKS,NV,39.53491,-119.75269,geonames
SPARTA,KY,38.67701,-84.90689,geonames
SPARTA,WI,43.94413,-90.81291,geonames
SPARTANBURG,SC,34.94957,-81.93205,geonames
SPEARVILLE,KS,37.85002,-99.75679,geonames
SPENCER,IA,43.14136,-95.14444,geonames
SPENCER,SD,43.72748,-97.59312,geonames
SPENCER,WI,44.75774,-90.29680,geonames
SPICELAND,IN,39.83838,-85.43886,geonames
SPIRIT LAKE,IA,43.42218,-95.10222,geonames
SPOKANE,WA,47.65966,-117.42908,geonames
SPOONER,WI,45.82245,-91.88934,geonames
SPRAGUE,WA,47.30016,-117.97551,geonames
SPRING HOPE,NC,35.94515,-78.11193,geonames
SPRING LAKE,NC,35.16794,-78.97281,geonames
SPRINGDALE,AR,36.18674,-94.12881,geonames
SPRINGER,NM,36.36114,-104.59527,geonames
SPRINGER,OK,34.31454,-97.14279,geonames
SPRINGERVILLE,AZ,34.13355,-109.28834,geonames
SPRINGFIELD,IL,39.80172,-89.64371,geonames
SPRINGFIELD,MA,42.10148,-72.58981,geonames
SPRINGFIELD,MO,37.21533,-93.29824,geonames
SPRINGFIELD,OH,39.92423,-83.80882,geonames
SPRINGFIELD,VA,38.78928,-77.18720,geonames
SPRINGFIELD,VT,43.29841,-72.48231,geonames
SPRINGHILL,LA,33.00597,-93.46684,geonames
SPRINGTOWN,TX,32.96596,-97.68364,geonames
SPRINGVILLE,UT,40.16523,-111.61075,geonames
SPUR,TX,33.47648,-100.85569,geonames
ST ALBANS,VT,44.81088,-73.08319,geonames
ST AUGUSTINE,FL,29.89469,-81.31452,geonames
ST CHARLES,MN,43.96941,-92.06433,geonames
ST CHARLES,MO,38.78394,-90.48123,geonames
ST CLAIR,MI,42.82087,-82.48602,geonames
ST CLOUD,MN,45.56080,-94.16249,geonames
ST CROIX,IN,38.22395,-86.58637,geonames
ST CROIX FALLS,WI,45.40996,-92.63965,geonames
ST FRANCISVILLE,LA,30.77990,-91.37650,geonames
ST GABRIEL,LA,30.25770,-91.09927,geonames
ST GEORGE,SC,33.18600,-80.57565,geonames
ST GEORGE,UT,37.10415,-113.58412,geonames
ST IGNACE,MI,45.86614,-84.72751,geonames
ST JAMES,LA,29.98187,-90.83176,geonames
ST JAMES,MN,43.98246,-94.62692,geonames
ST JAMES,MO,37.99726,-91.61432,geonames
ST JOHNS,FL,30.08150,-81.54774,geonames
ST JOHNSBURY,VT,44.42526,-72.01512,geonames
ST JOSEPH,MN,45.56496,-94.31833,geonames
ST JOSEPH,MO,39.76861,-94.84663,geonames
ST LOUIS,MO,38.62727,-90.19789,geonames
ST MARTINVILLE,LA,30.12520,-91.83345,geonames
ST MARYS,GA,30.73051,-81.54649,geonames
ST MARYS,KS,39.19416,-96.07110,geonames
ST MATTHEWS,SC,33.66488,-80.77787,geonames
ST MICHAEL,MN,45.20996,-93.66496,geonames
ST PAUL,IN,39.42810,-85.62831,geonames
ST PAUL,MN,44.94441,-93.09327,geonames
ST PAUL,NE,41.21473,-98.45812,geonames
ST PAULS,NC,34.80655,-78.97114,geonames
ST PETER,MN,44.32358,-93.95801,geonames
ST PETERS,MO,38.80033,-90.62651,geonames
ST ROBERT,MO,37.82810,-92.17767,geonames
ST ROSE,LA,29.94687,-90.32313,geonames
ST STEPHEN,SC,33.40433,-79.92174,geonames
ST THOMAS,PA,39.91759,-77.79777,geonames
STACY,MN,45.39802,-92.98744,geonames
STAMFORD,TX,32.94539,-99.80287,geonames
STANFIELD,OR,45.78041,-119.21724,geonames
STANLEY,ND,48.31724,-102.39045,geonames
STANLEY,WI,44.95997,-90.93708,geonames
STANTON,TN,35.46230,-89.40202,geonames
STANTON,TX,32.12929,-101.78846,geonames
STARKS,LA,30.31548,-93.66183,geonames
STATESBORO,GA,32.44879,-81.78317,geonames
STATESVILLE,NC,35.78264,-80.88730,geonames
STAUNTON,VA,38.14991,-79.07320,geonames
STE GENEVIEVE,MO,37.98144,-90.04178,geonames
STEDMAN,NC,35.01350,-78.69391,geonames
STEELE,AL,33.93982,-86.20164,geonames
STEELE,MO,36.08396,-89.82925,geonames
STEELE,ND,46.85471,-99.91594,geonames
STEPHENSON,MI,45.41525,-87.60762,geonames
STEPHENVILLE,TX,32.22070,-98.20226,geonames
STERLING,CO,40.62554,-103.20771,geonames
STERLING,ND,46.81388,-100.29150,geonames
STERLING,VA,39.00622,-77.42860,geonames
STERLING CITY,TX,31.83625,-100.98483,geonames
STEUBENVILLE,OH,40.36979,-80.63396,geonames
